Name,City,Address,Rating_City,Rating_Food,Rating_Service,Rating_Value,Rating_Ambience,Rating_total,Rating_Excellent,Rating_Very_Good,Rating_Average,Rating_Bad,Rating_Very_Bad,Reviews,Type,Remarks,Expensive,Price,URL,Phone,Num_of_days,Menu
L'Antre Amis,פריס,"‪9 rue Bouchut‬ Ecole Militaire, 75015 פריס צרפת","מס' 426 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,262,103,16,14,6,401,"צרפתי, אירופאי",ידידותי לצמחוניים,$$$$,123 ₪ - 181 ₪,http://www.lantreamis.com/,+33 1 45 67 15 65,5.0,
Les petites bouchées,פריס,"‪4 rue du Roi de Sicile‬, 75004 פריס צרפת","מס' 431 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,352,156,31,12,10,561,"צרפתי, אירופאי, ספרדי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,51 ₪ - 72 ₪,http://lespetitesbouchees.com/,+33 1 44 61 49 96,6.0,
Les Tantes Jeanne,פריס,"‪42 rue Veron‬, 75018 פריס צרפת","מס' 287 מתוך 7,089 צרפתי בפריס",45.0,45.0,40.0,45.0,4.5,912,278,95,30,20,"1,335","צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",$$$$,181 ₪ - 578 ₪,http://www.lestantesjeanne.fr/,+33 1 42 51 14 21,,https://www.lestantesjeanne.fr/la-carte/
Palais du Bonheur,פריס,"‪131 rue Michel Ange‬, 75016 פריס צרפת","מס' 439 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,219,91,16,7,9,342,"סיני, אסייתי, תאילנדי, מטבח בסגנון בייג'ינג","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 126 ₪,http://www.palaisdubonheur.com/,+33 1 46 51 46 68,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d2044612-Reviews-Palais_du_Bonheur-Paris_Ile_de_France.html#
Bien Élevé,פריס,"‪47 rue Richer‬, 75009 פריס צרפת","מס' 254 מתוך 4,023 אירופאי בפריס",45.0,45.0,45.0,,4.5,316,93,30,5,6,450,"צרפתי, מסעדת סטייקים, אירופאי","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,51 ₪ - 181 ₪,http://www.bieneleve.fr/,+33 1 45 81 44 35,,http://www.bieneleve.fr/carte.pdf
La Petite Bretonne,פריס,"‪48 rue Mouffetard‬ Métro: Monge ou Cardinal Lemoine, 75005 פריס צרפת","מס' 446 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,224,111,14,7,7,363,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,43 ₪ - 72 ₪,http://www.creperie-petite-bretonne-paris.fr/,+33 1 43 31 45 15,6.0,http://www.creperie-petite-bretonne-paris.fr/carte-menu-crepes-et-galettes/
Sodam - Restaurant Coréen,פריס,,,,,,,4.5,180,102,15,2,3,302,,,,,,,6.0,
L'Abreuvoir,פריס,"‪24 rue du Docteur Finlay‬, 75015 פריס צרפת","מס' 453 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,,4.5,249,95,19,12,7,382,"צרפתי, אירופאי, בינלאומי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,61 ₪ - 69 ₪,http://www.facebook.com/Labreuvoir-258984984527955/?fref=ts,+33 1 45 77 14 59,,
Chez Vincent,פריס,"‪56 rue Saint Georges‬, 75009 פריס צרפת","מס' 265 מתוך 4,023 אירופאי בפריס",45.0,45.0,45.0,40.0,4.5,161,75,24,10,3,273,"ארוחת צהריים, ארוחת ערב","הזמנות, ישיבה, מגישה אלכוהול, שירות לשולחנות",‪$$ - $$$‬,"איטלקי, ים תיכוני, אירופאי",http://www.restaurant-chez-vincent.com/,+33 1 42 85 02 79,,
Le Recepteur,פריס,"‪3 avenue Theophile Gautier‬ 75016 paris, 75016 פריס צרפת","מס' 461 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,259,104,15,9,3,390,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,54 ₪ - 126 ₪,http://www.lerecepteur.fr/,+33 1 42 88 56 46,,
Ristorante Costa d'Amalfi,פריס,"‪65 rue de l Universite‬ 75007, 75007 פריס צרפת","מס' 464 מתוך 15,912 מסעדות בפריס",50.0,45.0,45.0,,4.5,141,34,8,1,5,189,"איטלקי, ים תיכוני, אירופאי","אפשרויות לטבעונים, ידידותי לצמחוניים",‪$$ - $$$‬,108 ₪ - 108 ₪,http://www.restaurant-costadamalfi.fr/,+33 1 45 56 03 71,,https://www.restaurant-costadamalfi.fr/menus-carte/
Galette Café,פריס,"‪2 rue de l Universite‬ Saint Germain des Près, 75007 פריס צרפת","מס' 469 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,40.0,4.5,315,147,35,9,3,509,"צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,25 ₪ - 54 ₪,http://galette.cafe/,+33 1 42 60 22 04,,http://galettecafe.fr/#food-menu
Le Refuge des Moines,פריס,"‪85 rue des Moines‬, 75017 פריס צרפת","מס' 474 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,212,95,13,10,2,332,"צרפתי, אירופאי, בר יין",ידידותי לצמחוניים,‪$$ - $$$‬,72 ₪ - 96 ₪,http://www.baravinlerefugedesmoines.com/,+33 1 42 28 92 52,,
La Rughetta,פריס,"‪41 rue Lepic‬ Montmartre, Abbeses, 75018 פריס צרפת","מס' 68 מתוך 1,194 ים תיכוני בפריס",45.0,45.0,45.0,50.0,4.5,402,166,35,8,8,619,"איטלקי, אירופאי, ים תיכוני","ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,43 ₪ - 126 ₪,http://www.larughetta.fr/,+33 1 42 23 41 70,,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d718722-Reviews-La_Rughetta-Paris_Ile_de_France.html#
Le Souffle,פריס,"‪36 rue du Mont Thabor‬, 75001 פריס צרפת","מס' 482 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,"1,302",690,184,64,34,"2,274","צרפתי, אירופאי","ידידותי לצמחוניים, אפשרויות ללא גלוטן",‪$$ - $$$‬,54 ₪ - 162 ₪,http://www.lesouffle.fr/,+33 1 42 60 27 19,,https://www.lesouffle.fr/carte-et-menus/
Restaurant David Toutain,פריס,,,,,,,4.5,568,123,58,18,13,780,,,,,,,5.0,
Meriggio,פריס,,,,,,,4.5,317,90,29,12,13,461,,,,,,,,
Il Forno Di Napoli,פריס,"‪162 boulevard du Montparnasse‬ Ouvert Le Dimanche, 75014 פריס צרפת","מס' 491 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,781,271,58,36,41,"1,187","ידידותי לצמחוניים, אפשרויות לטבעונים","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",‪$$ - $$$‬,"איטלקי, פיצה, ים תיכוני, אירופאי, נפוליטני, קמפניה, דרום איטלקי",http://lacarte.menu/restaurants/paris/il-forno-di-napoli,+33 1 43 22 91 80,,
Nomicos (ex- Les Tablettes),פריס,"‪16 avenue Bugeaud‬, 75116 פריס צרפת","מס' 494 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,40.0,4.5,530,191,73,27,14,835,ידידותי לצמחוניים,"ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"צרפתי, אירופאי",http://www.nomicos.fr/,+33 1 56 28 16 16,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d718736-Reviews-Nomicos_ex_Les_Tablettes-Paris_Ile_de_France.html#
Villa Verdi,פריס,"‪42 B avenue de Suffren‬, 75015 פריס צרפת","מס' 499 מתוך 15,912 מסעדות בפריס",45.0,45.0,45.0,45.0,4.5,443,158,33,17,20,671,"איטלקי, ים תיכוני, אירופאי, טוסקאני, רומאי, לאציו, סיציליאני, מרכז-איטלקי, דרום איטלקי","ידידותי לצמחוניים, אפשרויות לטבעונים, אפשרויות ללא גלוטן",‪$$ - $$$‬,36 ₪ - 108 ₪,http://www.villaverdi.fr/,+33 1 47 34 62 22,,
Alleno Paris,פריס,"‪8 avenue Dutuit‬ Champs-Elysees, 75008 פריס צרפת","מס' 504 מתוך 15,912 מסעדות בפריס",45.0,45.0,40.0,45.0,4.5,599,98,94,35,17,843,"ידידותי לצמחוניים, אפשרויות ללא גלוטן","ארוחת צהריים, ארוחת ערב, שעות הלילה המאוחרות",$$$$,"צרפתי, אירופאי",http://www.yannick-alleno.com/,+33 1 53 05 10 00,5.0,https://www.tripadvisor.co.il/Restaurant_Review-g187147-d7205470-Reviews-Alleno_Paris-Paris_Ile_de_France.html#
Bistrot Beyrouth,פריס,"‪103 rue de Charonne‬ Métro Charonne, 75011 פריס צרפת","מס' 506 מתוך 15,912 מסעדות בפריס",40.0,45.0,40.0,40.0,4.5,123,58,8,4,5,198,לבנוני,"ידידותי לצמחוניים, אפשרויות לטבעונים",‪$$ - $$$‬,18 ₪ - 159 ₪,http://www.bistrotbeyrouth.com/,+33 1 43 70 23 92,,http://www.bistrotbeyrouth.com/
